name,company,address,lat,lng,category,phone,fax,url
三つ山晴風苑,医療法人社団優仁会,静岡県浜松市中央区東伊場二丁目14番39号,34.69728,137.7173,有料,053-457-3225,053-457-3233,http://to-seki.net/
アンサンブル浜松尾野,メディカル・ケア・サービス株式会社,静岡県浜松市浜名区尾野2131-3,34.83078,137.7867,有料,053-582-3400,053-582-3410,https://mcs-ensemble.com/institution/hamamatsu/
介護付有料老人ホーム 浜名湖エデンの園,社会福祉法人聖隷福祉事業団,浜松市浜名区細江町中川7220-99,34.79094,137.6911,有料,053-439-1165,053-439-1991,https://www.seirei.or.jp/eden/hamanako/
介護付有料老人ホーム 浜松〈ゆうゆうの里〉,一般財団法人 日本老人福祉財団,静岡県浜松市浜名区細江町中川7399,34.78998,137.6914,有料,053-439-2711,053-438-1352,http://www.yuyunosato.or.jp/place/hama/
ハレルヤ奥浜名湖,有限会社ハレルヤ,浜松市浜名区細江町気賀845-1ハレルヤ奥浜名湖,34.81183,137.6554,有料,053-523-3311,053-523-3355,
ウェルビーイング大岡,株式会社 ウェルビーイング,静岡県沼津市大岡２２６２－４,35.11555,138.8767,有料,055-926-2100,055-926-1802,http://w-being.jp
有料老人ホーム 駿河の里,株式会社駿河シルバーサービス,静岡県沼津市大岡３４９７－２,35.13377,138.8879,有料,055-920-0307,055-924-7690,http://www.suruganosato.co.jp
ライフケアセンターよつば,一般社団法人よつば,静岡県沼津市吉田町15番７号,35.08978,138.8626,有料,０５５－９３５－６１６６,０５５－９３３－２２０１,http://www7.ocn.ne.jp/~yotsu100/
有料老人ホームアージェントきせがわ,株式会社アージェント,静岡県沼津市大岡1152番地,35.10345,138.8813,有料,055-964-1177,055-964-1188,https://www.argent.co.jp
ウェルビーイング岡宮,株式会社ウェルビーイング,沼津市岡宮575-1,35.12506,138.8713,有料,055-943-5630,055-943-5631,http://w-being.jp
オーチャード沼津,オーチャード・ケア株式会社,静岡県沼津市新宿町9－5,35.10721,138.8605,有料,055－929－6230,055－924－5711,http://numazu.orchard-care.co.jp/
有料老人ホーム青空,社会福祉法人 青空,沼津市小諏訪１５－１,35.11358,138.8398,有料,055-926-9600,055-927-2600,http://www.aozora-h.com
ベストライフ沼津,株式会社ベストライフ中部,静岡県沼津市西間門482-1,35.10275,138.8401,有料,055-964-2540,055-964-2541,
有料老人ホーム センチュリー万平,株式会社 駿河シルバーサービス,沼津市大岡3781－1,35.13007,138.8884,有料,055-925-2506,055-946-6037,https://suruganosato.co.jp/facilitymanpei/
フレンズ南熱海,株式会社 フレンズ南熱海,静岡県熱海市下多賀842-4フレンズ南熱海,35.04615,139.0679,有料,0557-67-5550,0557-67-5551,http://www.fm-atami.net/
熱海ゆとりあの郷,社会福祉法人黎明会,熱海市西熱海町一丁目２４番1号,35.10403,139.06,有料,0557-81-2322,0557-82-5260,https://www.reimeikai1945.jp/pages/110/
ネオ・サミット湯河原,大和ハウスライフサポート株式会社,静岡県熱海市泉１７－２ネオ・サミット湯河原,35.14032,139.0964,有料,0465-63-6432,0465-63-6438,http:/www.neo-summit.com
中銀ケアホテル,中銀インテグレーション株式会社,静岡県熱海市咲見町6-5,35.09936,139.0726,有料,0557-82-0011,0557-82-7673,http://www.carehotel.co.jp/
ベストライフ熱海,株式会社ベストライフ中部,静岡県熱海市泉413-126,35.13466,139.0582,有料,0465-62-3336,0465-63-1551,
ぽっかぽか・熱海館１号館,株式会社ぽっかぽか・ジャパン,静岡県熱海市西熱海町一丁目20番1号ぽっかぽか・熱海館1号館,35.10517,139.0605,有料,0557-85-0707,050-3730-2703,https://poka2.net
有料老人ホームサンリッチ三島,株式会社サンリッチ三島,静岡県三島市川原ヶ谷264番地2,35.1235,138.9331,有料,055-976-6500,055-981-5001,http://www.sunrich-mishima.jp/
SOU介護付き有料老人ホームわかみや,ＳＯＵシニアケア株式会社,小泉2302番地の8,35.2138,138.6417,有料,0544－28－5815,0544－25-2510,http://www.altidea.com
そんぽの家 富士宮,ＳＯＭＰＯケア株式会社,富士宮市小泉309-1,35.21014,138.6323,有料,0544-24-9397,0544-24-9398,https://www.sompocare.com/service/home/kaigo/H000223
介護付き有料老人ホーム フクC-田中,有限会社 フリーウェイ,田中町762番地の1,35.2168,138.6195,有料,0544-24-8811,0544-24-8822,http//freeway.server-shared.com/
ふるーら泉,株式会社アース,静岡県富士宮市泉町626-3ふるーら泉,35.22259,138.6007,有料,0544-23-8777,0544-23-8782,http:/earth-group.co.jp
ニチイケアセンター伊東かどの,株式会社ニチイ学館,静岡県伊東市荻466-7,34.94295,139.0877,有料,0557-38-2800,2557-38-2802,http://www.nichiigakkan.co.jp
サンリッチ伊東,株式会社伊豆の里,静岡県伊東市岡171番地の2サンリッチ伊東,34.96155,139.0889,有料,0557-35-3022,0557-35-3023,http://www.sunrich-ito.jp/
有料老人ホーム 緑寿の郷,株式会社 駿河シルバーサービス,静岡県 伊東市猪戸１－１－３,34.97263,139.0947,有料,0557-36-0777,0557-38-0220,ryokujyu@amber.plala.or.jp
伊豆高原〈ゆうゆうの里〉,一般財団法人日本老人福祉財団,静岡県伊東市八幡野1027,34.87453,139.1136,有料,0557-54-9988,0557-54-1241,https://www.yuyunosato.or.jp/place/izu/
ウェルケア伊豆高原,株式会社有楽,伊東市八幡野1741-266,34.86795,139.0938,有料,0557-54-0054,0557-54-3339,https://www.wellcareizu.jp/
スカイテラス伊東,株式会社リゾートテラス,静岡県伊東市松原639-15,34.97473,139.0892,有料,0557-35-1155,0557-35-1133,https://www.skyterrace-ito.com
ニチイケアセンター島田金谷有料老人ホームニチイのきらめき,株式会社ニチイ学館,静岡県島田市金谷栄町１９７－１,34.83143,138.1243,有料,0547-47-3811,0547-46-1475,http://www.nichiigakkan.co.jp
ラ・ナシカ しまだ,株式会社シダー,静岡県島田市金谷東二丁目30-5,34.82341,138.1416,有料,0547-47-0277,0547-46-5270,http://www.cedar-group.co.jp
シンシア島田,株式会社グローバル総合研究所,静岡県島田市東町１１－１,34.8375,138.2153,有料,0547-34-0968,0547-34-0969,http://www.sincere-gri.com/
アースの介護付き有料老人ホームでらいと島田,株式会社アース,静岡県島田市東町１８３番地でらいと島田,34.83362,138.2205,有料,0547-33-2655,0547-33-2656,https://earth-group.co.jp/services/delight-shimada/
ツクイ・サンシャイン富士,株式会社ツクイ,静岡県富士市錦町1-3-22,35.16017,138.679,有料,0545-54-3232,0545-54-3233,https://www.tsukui.net/sunshine/fuji/
介護付有料老人ホーム ウェルビーイング富士三ツ倉,株式会社ウェルビーイング,静岡県富士市大渕2447-1,35.19473,138.6779,有料,0545-36-1212,0545-36-1222,http://w-being.jp
メディカルケアハウス リライフ宇東川,医療法人財団湖聖会,静岡県富士市宇東川西町9-20,35.16965,138.7015,有料,0545-52-6030,0545-52-6031,http://www.relife-utougawa.jp/
メディカルケアハウス リライフ富士,医療法人財団湖聖会,静岡県富士市石坂420-1百葉メディカルケアセンター,35.18207,138.6823,有料,0545-22-6565,0545-22-6567,http://momoha-medical.jp
ウェルビーイング富士,株式会社ウェルビーイング,静岡県富士市厚原１１９２－１,35.18741,138.6611,有料,0545-73-2111,0545-73-2112,http://w-being.jp
有料老人ホーム サニーライフ富士,株式会社川島コーポレーション,静岡県富士市日乃出町123番地の1,35.16415,138.6664,有料,0545-52-0360,0545-52-0367,https://www.sunnylife-group.co.jp
ベストライフ富士,株式会社ベストライフ中部,静岡県富士市水戸島元町4-16ベストライフ富士,35.14958,138.6493,有料,0545-64-2372,0545-64-2376,
富士山するがテラス,株式会社 ウエストトラスト・ライフサポート,静岡県富士市横割本町1-1,35.15046,138.6511,有料,0545-30-6608,0545-30-6080,http://www.ls.west-trust.co.jp/surugaterrace/
ニチイケアセンター富士厚原,株式会社 ニチイ学館,静岡県富士市厚原626-2,35.18404,138.6596,有料,0545-72-0651,0545-72-0652,http://www.nichiigakkan.co.jp
介護付き有料老人ホーム 浜当目プラス,医療法人社団静寿会,静岡県焼津市浜当目４丁目１２－１,34.88139,138.3341,有料,054-625-8550,054-629-6665,http://seijukai-gp.jp/
介護付有料老人ホーム すずかけの木,医療法人社団 正心会,静岡県焼津市小川新町４丁目３－２３,34.85391,138.3193,有料,054-631-6161,054-629-6311,https://suzukakeno-ki.com/
シンシア焼津,株式会社グローバル総合研究所,焼津市南小川1-1-6,34.84887,138.3124,有料,054-656-0968,054-656-0969,http://sincere-gri.com/
アースの介護付有料老人ホーム でらいと焼津,株式会社アース,焼津市石津1丁目16番地7,34.8417,138.3094,有料,054-625-1300,054-625-1301,http://www.earth-group.co.jp/index.html
ケアホームぬくとんぼ,有限会社御堂殿,静岡県掛川市杉谷南２－８－６,34.76241,138.0309,有料,0537-23-5533,0537-23-5533,
アネシス・あじさい,株式会社あじさいコーポレーション,静岡県掛川市杉谷南1丁目3番地の23,34.76314,138.0253,有料,5.37E+08,5.37E+10,
介護付有料老人ホーム ウィル掛川,株式会社 ウィルプランニング,静岡県掛川市横須賀１１９８－１,34.67974,137.9785,有料,0537-48-6211,0537-48-5622,http://www.will-planning.com/kakegawa/
介護付有料老人ホーム アグリ大東,株式会社ライベント介護サービス,静岡県掛川市川久保1143-1,34.68585,138.0532,有料,0537-63-2777,0537-63-2776,http://kaigo-livent.jp/charges_aguri.html
介護付有料老人ホーム アグリ大東 結,株式会社ライベント介護サービス,静岡県掛川市川久保１１３６－１,34.68625,138.0531,有料,0537-63-2778,0537-63-2779,http://kaigo-livent.jp/charges_aguri.html
リヤンドファミーユ,NSライフ株式会社,静岡県藤枝市駅前一丁目8番11号,34.85008,138.253,有料,054-631-5552,054-631-5598,http://liendefamille.jp
ベストライフ御殿場,株式会社ベストライフ中部,静岡県御殿場市萩原５４８－２ベストライフ御殿場,35.30722,138.9331,有料,0550-84-1717,0550-84-3030,
ツクイ・サンシャイン御殿場,株式会社ツクイ,静岡県御殿場市川島田788ツクイ・サンシャイン御殿場,35.30031,138.9258,有料,0550-81-3566,0550-81-3567,https://www.tsukui.net
ライフケア月見の里,有限会社德信会,静岡県袋井市上山梨3丁目１６番地の３,34.78964,137.9032,有料,0538-49-3456,0538-49-3460,http://www.tsukiminosato.jp
ビスポーク袋井みかど,戸田木材工業株式会社,三門町5番地5,34.74309,137.9226,有料,0538-43-6126,0538-84-6126,http://www.be-spk.com/
ラクラス可睡の杜レジデンス,遠州鉄道株式会社,静岡県袋井市可睡の杜51-7,34.77962,137.9198,有料,0538-30-1300,0538-30-1301,http://www.entetsu.co.jp/la-class/kasui/
アレンジメントケア裾野,株式会社日本ケアクオリティ,裾野市御宿2-1アレンジメントケア裾野,35.20424,138.9096,有料,055-997-3366,055-997-3302,http:/www.carequality.co.jp/
ニチイホーム修善寺,株式会社ニチイケアパレス,伊豆市熊坂1255-706,34.98036,138.9198,有料,0558-72-6555,0558-72-8101,http://www.nichii-home.jp/
ナーシングホーム静養館,株式会社ナガシマ,御前崎市門屋１７３９－１,34.65393,138.1156,有料,0537-85-0050,0537-85-5010,http://seiyoukan.co.jp
ナーシングホーム静養館御前崎オーシャンビュー,株式会社グリーンランド,静岡県御前崎市御前崎32-20,34.60324,138.2238,有料,0548-55-5111,0548-55-5113,http://seiyoukan.co.jp
夢無限にらやま,有限会社夢無限,静岡県伊豆の国市中條234-2,35.04261,138.9406,有料,055-949-6577,055-949-6515,http//www.yumemugen.com/
有料老人ホ－ム 夢無限 伊豆長岡,有限会社 夢無限,静岡県伊豆の国市長岡９９９-１,35.03449,138.9302,有料,055-948-5577,055-948-5143,http://yumemugen.com/nagaoka/
ライフケアガーデン熱川本館,株式会社ヘルスケアシステムズ,静岡県賀茂郡東伊豆町白田415,34.80664,139.0541,有料,0557-33-4611,0557-22-3301,http://www.life-atagawa.jp/
ライフケアガーデン熱川別館,株式会社ヘルスケアシステムズ,静岡県賀茂郡東伊豆町白田459,34.80615,139.0536,有料,0557-33-4611,0557-22-3301,http://www.life-atagawa.jp/
伊豆ヘルス・ケア特定施設入居者生活介護事業所,伊豆ヘルス・ケア株式会社,賀茂郡東伊豆町奈良本１４０５伊豆ヘルス･ケアマンション,34.82419,139.0543,有料,0557-23-0666,0557-22-0333,http://www.izu-hcm.com
有料老人ホーム 光の家ゆりかご,有限会社光材,田方郡函南町桑原1294-201,35.11239,138.9833,有料,055-974-3090,055-974-3091,http://.izu-yurikago.co.jp
介護付有料老人ホーム ル・グランガーデン函南,株式会社 ル・グラン,静岡県田方郡函南町間宮734-3,35.08368,138.9405,有料,055-978-2000,055-978-2001,https://www.le-grand-gp.jp/
介護付有料老人ホーム ル・グランガーデン清水,株式会社 ル・グラン,静岡県駿東郡清水町徳倉１０４２－３,35.0838,138.8956,有料,０５５－９３４－５８８８,０５５－９３４－６８８８,https://www.le-grand-gp.jp
介護付有料老人ホーム ル・グランガーデン長泉,株式会社 ル・グラン,静岡県駿東郡長泉町下長窪728-5,35.14701,138.8891,有料,055-960-8070,055-960-8071,https://www.le-grand-gp.jp
マ・メゾン花水木長泉,株式会社フイユ,駿東郡長泉町納米里59番地1マ・メゾン花水木長泉,35.14808,138.8997,有料,055-987-3511,055-987-3512,
介護付き有料老人ホーム 菜の花の丘,社会医療法人 青虎会,竹之下321,35.33087,138.9746,有料,0550-76-5800,0550-76-5804,http://toranomon.or.jp/index/nanohana.html
介護付有料ホーム覚王山生楽館,ＡｚＢｅｉｎｇ株式会社,愛知県名古屋市千種区田代町四観音道西5-15,35.17454,136.9543,有料,052-725-3575,052-725-3576,https://chishinkai.or.jp/
そんぽの家 茶屋が坂,ＳＯＭＰＯケア株式会社,愛知県名古屋市千種区茶屋が坂１丁目１７－３０そんぽの家 茶屋が坂,35.18503,136.9606,有料,052-719-5800,052-719-5255,http://www.sompocare.com
ソレイユ千種,愛知メディカルサービス株式会社,愛知県名古屋市千種区千種二丁目22番1号ソレイユ千種,35.1631,136.9246,有料,052-745-8171,052-732-1139,https://www.aichi-medical.co.jp
